,label,color,shape,score,decision,comment
634,school crossing,red,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
635,school crossing,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
636,school crossing,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
637,school crossing,yellow,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
638,school crossing,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
639,school crossing,yellow,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
640,bend left,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
641,bend left,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
642,bend left,blue,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
643,bend left,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
644,bend left,blue,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
645,bend left,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
646,bend left,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
647,bend left,white,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
648,bend left,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
649,bend left,white,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
650,bend left,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
651,bend left,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
652,bend left,red,triangle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
653,bend left,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
654,bend left,red,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
655,bend left,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
656,bend left,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
657,bend left,yellow,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
658,bend left,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
659,bend left,yellow,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
660,speed limit 60,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
661,speed limit 60,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
662,speed limit 60,blue,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
663,speed limit 60,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
664,speed limit 60,blue,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
665,speed limit 60,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
666,speed limit 60,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
667,speed limit 60,white,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
668,speed limit 60,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
669,speed limit 60,white,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
670,speed limit 60,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
671,speed limit 60,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
672,speed limit 60,red,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
673,speed limit 60,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
674,speed limit 60,red,circle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
675,speed limit 60,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
676,speed limit 60,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
677,speed limit 60,yellow,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
678,speed limit 60,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
679,speed limit 60,yellow,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
680,restriction ends 80,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
681,restriction ends 80,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
682,restriction ends 80,blue,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
683,restriction ends 80,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
684,restriction ends 80,blue,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
685,restriction ends 80,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
686,restriction ends 80,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
687,restriction ends 80,white,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
688,restriction ends 80,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
689,restriction ends 80,white,circle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
690,restriction ends 80,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
691,restriction ends 80,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
692,restriction ends 80,red,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
693,restriction ends 80,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
694,restriction ends 80,red,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
695,restriction ends 80,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
696,restriction ends 80,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
697,restriction ends 80,yellow,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
698,restriction ends 80,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
699,restriction ends 80,yellow,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
700,no overtaking trucks,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
701,no overtaking trucks,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
702,no overtaking trucks,blue,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
703,no overtaking trucks,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
704,no overtaking trucks,blue,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
705,no overtaking trucks,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
706,no overtaking trucks,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
707,no overtaking trucks,white,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
708,no overtaking trucks,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
709,no overtaking trucks,white,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
710,no overtaking trucks,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
711,no overtaking trucks,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
712,no overtaking trucks,red,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
713,no overtaking trucks,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
714,no overtaking trucks,red,circle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
715,no overtaking trucks,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
716,no overtaking trucks,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
717,no overtaking trucks,yellow,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
718,no overtaking trucks,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
719,no overtaking trucks,yellow,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
720,danger,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
721,danger,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
722,danger,blue,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
723,danger,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
724,danger,blue,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
725,danger,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
726,danger,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
727,danger,white,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
728,danger,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
729,danger,white,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
730,danger,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
731,danger,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
732,danger,red,triangle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
733,danger,red,octagon,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
734,danger,red,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
735,danger,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
736,danger,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
737,danger,yellow,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
738,danger,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
739,danger,yellow,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
740,restriction ends overtaking trucks,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
741,restriction ends overtaking trucks,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
742,restriction ends overtaking trucks,blue,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
743,restriction ends overtaking trucks,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
744,restriction ends overtaking trucks,blue,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
745,restriction ends overtaking trucks,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
746,restriction ends overtaking trucks,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
747,restriction ends overtaking trucks,white,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
748,restriction ends overtaking trucks,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
749,restriction ends overtaking trucks,white,circle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
750,restriction ends overtaking trucks,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
751,restriction ends overtaking trucks,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
752,restriction ends overtaking trucks,red,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
753,restriction ends overtaking trucks,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
754,restriction ends overtaking trucks,red,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
755,restriction ends overtaking trucks,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
756,restriction ends overtaking trucks,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
757,restriction ends overtaking trucks,yellow,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
758,restriction ends overtaking trucks,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
759,restriction ends overtaking trucks,yellow,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
760,speed limit 100,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
761,speed limit 100,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
762,speed limit 100,blue,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
763,speed limit 100,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
764,speed limit 100,blue,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
765,speed limit 100,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
766,speed limit 100,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
767,speed limit 100,white,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
768,speed limit 100,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
769,speed limit 100,white,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
770,speed limit 100,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
771,speed limit 100,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
772,speed limit 100,red,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
773,speed limit 100,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
774,speed limit 100,red,circle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
775,speed limit 100,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
776,speed limit 100,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
777,speed limit 100,yellow,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
778,speed limit 100,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
779,speed limit 100,yellow,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
780,speed limit 70,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
781,speed limit 70,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
782,speed limit 70,blue,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
783,speed limit 70,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
784,speed limit 70,blue,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
785,speed limit 70,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
786,speed limit 70,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
787,speed limit 70,white,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
788,speed limit 70,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
789,speed limit 70,white,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
790,speed limit 70,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
791,speed limit 70,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
792,speed limit 70,red,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
793,speed limit 70,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
794,speed limit 70,red,circle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
795,speed limit 70,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
796,speed limit 70,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
797,speed limit 70,yellow,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
798,speed limit 70,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
799,speed limit 70,yellow,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
800,speed limit 50,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
801,speed limit 50,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
802,speed limit 50,blue,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
803,speed limit 50,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
804,speed limit 50,blue,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
805,speed limit 50,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
806,speed limit 50,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
807,speed limit 50,white,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
808,speed limit 50,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
809,speed limit 50,white,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
810,speed limit 50,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
811,speed limit 50,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
812,speed limit 50,red,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
813,speed limit 50,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
814,speed limit 50,red,circle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
815,speed limit 50,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
816,speed limit 50,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
817,speed limit 50,yellow,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
818,speed limit 50,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
819,speed limit 50,yellow,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
820,give way,blue,inverse triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
821,give way,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
822,give way,blue,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
823,give way,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
824,give way,blue,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
825,give way,white,inverse triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
826,give way,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
827,give way,white,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
828,give way,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
829,give way,white,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
830,give way,red,inverse triangle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
831,give way,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
832,give way,red,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
833,give way,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
834,give way,red,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
835,give way,yellow,inverse triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
836,give way,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
837,give way,yellow,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
838,give way,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
839,give way,yellow,circle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
840,no traffic both ways,blue,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
841,no traffic both ways,blue,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
842,no traffic both ways,blue,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
843,no traffic both ways,blue,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
844,no traffic both ways,blue,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
845,no traffic both ways,white,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
846,no traffic both ways,white,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
847,no traffic both ways,white,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
848,no traffic both ways,white,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
849,no traffic both ways,white,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
850,no traffic both ways,red,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
851,no traffic both ways,red,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
852,no traffic both ways,red,triangle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
853,no traffic both ways,red,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
854,no traffic both ways,red,circle,0.0,False,"{""anomaly"": 0.0}<|eot_id|>"
855,no traffic both ways,yellow,inverse triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
856,no traffic both ways,yellow,square,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
857,no traffic both ways,yellow,triangle,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
858,no traffic both ways,yellow,octagon,1.0,True,"{""anomaly"": 1.0}<|eot_id|>"
859,no traffic both ways,yellow,circle,0.9,True,"{""anomaly"": 0.9}<|eot_id|>"
