,"label","color","shape","score","decision","comment"
624,"go right or straight","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
625,"go right or straight","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
626,"go right or straight","blue","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
627,"go right or straight","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
628,"go right or straight","blue","octagon",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
629,"go right or straight","blue","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
630,"go right or straight","yellow","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
631,"go right or straight","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
632,"go right or straight","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
633,"go right or straight","yellow","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
634,"go right or straight","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
635,"go right or straight","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
636,"go right or straight","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
637,"go right or straight","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
638,"go right or straight","white","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
639,"go right or straight","white","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
640,"bend left","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
641,"bend left","red","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
642,"bend left","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
643,"bend left","red","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
644,"bend left","red","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
645,"bend left","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
646,"bend left","blue","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
647,"bend left","blue","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
648,"bend left","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
649,"bend left","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
650,"bend left","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
651,"bend left","yellow","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
652,"bend left","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
653,"bend left","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
654,"bend left","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
655,"bend left","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
656,"bend left","white","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
657,"bend left","white","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
658,"bend left","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
659,"bend left","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
660,"go left or straight","red","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
661,"go left or straight","red","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
662,"go left or straight","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
663,"go left or straight","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
664,"go left or straight","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
665,"go left or straight","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
666,"go left or straight","blue","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
667,"go left or straight","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
668,"go left or straight","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
669,"go left or straight","blue","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
670,"go left or straight","yellow","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
671,"go left or straight","yellow","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
672,"go left or straight","yellow","square",0.999,"True","{""anomaly"": 0.999}<|eot_id|>"
673,"go left or straight","yellow","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
674,"go left or straight","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
675,"go left or straight","white","triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
676,"go left or straight","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
677,"go left or straight","white","square",0.999,"True","{""anomaly"": 0.999}<|eot_id|>"
678,"go left or straight","white","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
679,"go left or straight","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
680,"bend","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
681,"bend","red","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
682,"bend","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
683,"bend","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
684,"bend","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
685,"bend","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
686,"bend","blue","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
687,"bend","blue","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
688,"bend","blue","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
689,"bend","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
690,"bend","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
691,"bend","yellow","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
692,"bend","yellow","square",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
693,"bend","yellow","octagon",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
694,"bend","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
695,"bend","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
696,"bend","white","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
697,"bend","white","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
698,"bend","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
699,"bend","white","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
700,"construction","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
701,"construction","red","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
702,"construction","red","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
703,"construction","red","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
704,"construction","red","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
705,"construction","blue","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
706,"construction","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
707,"construction","blue","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
708,"construction","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
709,"construction","blue","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
710,"construction","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
711,"construction","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
712,"construction","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
713,"construction","yellow","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
714,"construction","yellow","inverse_triangle",0.999,"True","{""anomaly"": 0.999}<|eot_id|>"
715,"construction","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
716,"construction","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
717,"construction","white","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
718,"construction","white","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
719,"construction","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
720,"go left","red","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
721,"go left","red","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
722,"go left","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
723,"go left","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
724,"go left","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
725,"go left","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
726,"go left","blue","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
727,"go left","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
728,"go left","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
729,"go left","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
730,"go left","yellow","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
731,"go left","yellow","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
732,"go left","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
733,"go left","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
734,"go left","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
735,"go left","white","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
736,"go left","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
737,"go left","white","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
738,"go left","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
739,"go left","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
740,"restriction ends overtaking","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
741,"restriction ends overtaking","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
742,"restriction ends overtaking","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
743,"restriction ends overtaking","red","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
744,"restriction ends overtaking","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
745,"restriction ends overtaking","blue","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
746,"restriction ends overtaking","blue","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
747,"restriction ends overtaking","blue","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
748,"restriction ends overtaking","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
749,"restriction ends overtaking","blue","inverse_triangle",0.999,"True","{""anomaly"": 0.999}<|eot_id|>"
750,"restriction ends overtaking","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
751,"restriction ends overtaking","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
752,"restriction ends overtaking","yellow","square",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
753,"restriction ends overtaking","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
754,"restriction ends overtaking","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
755,"restriction ends overtaking","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
756,"restriction ends overtaking","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
757,"restriction ends overtaking","white","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
758,"restriction ends overtaking","white","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
759,"restriction ends overtaking","white","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
760,"speed limit 60","red","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
761,"speed limit 60","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
762,"speed limit 60","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
763,"speed limit 60","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
764,"speed limit 60","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
765,"speed limit 60","blue","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
766,"speed limit 60","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
767,"speed limit 60","blue","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
768,"speed limit 60","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
769,"speed limit 60","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
770,"speed limit 60","yellow","triangle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
771,"speed limit 60","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
772,"speed limit 60","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
773,"speed limit 60","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
774,"speed limit 60","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
775,"speed limit 60","white","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
776,"speed limit 60","white","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
777,"speed limit 60","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
778,"speed limit 60","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
779,"speed limit 60","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
780,"no traffic both ways","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
781,"no traffic both ways","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
782,"no traffic both ways","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
783,"no traffic both ways","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
784,"no traffic both ways","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
785,"no traffic both ways","blue","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
786,"no traffic both ways","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
787,"no traffic both ways","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
788,"no traffic both ways","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
789,"no traffic both ways","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
790,"no traffic both ways","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
791,"no traffic both ways","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
792,"no traffic both ways","yellow","square",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
793,"no traffic both ways","yellow","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
794,"no traffic both ways","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
795,"no traffic both ways","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
796,"no traffic both ways","white","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
797,"no traffic both ways","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
798,"no traffic both ways","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
799,"no traffic both ways","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
800,"speed limit 30","red","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
801,"speed limit 30","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
802,"speed limit 30","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
803,"speed limit 30","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
804,"speed limit 30","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
805,"speed limit 30","blue","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
806,"speed limit 30","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
807,"speed limit 30","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
808,"speed limit 30","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
809,"speed limit 30","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
810,"speed limit 30","yellow","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
811,"speed limit 30","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
812,"speed limit 30","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
813,"speed limit 30","yellow","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
814,"speed limit 30","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
815,"speed limit 30","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
816,"speed limit 30","white","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
817,"speed limit 30","white","square",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
818,"speed limit 30","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
819,"speed limit 30","white","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
820,"no trucks","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
821,"no trucks","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
822,"no trucks","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
823,"no trucks","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
824,"no trucks","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
825,"no trucks","blue","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
826,"no trucks","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
827,"no trucks","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
828,"no trucks","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
829,"no trucks","blue","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
830,"no trucks","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
831,"no trucks","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
832,"no trucks","yellow","square",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
833,"no trucks","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
834,"no trucks","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
835,"no trucks","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
836,"no trucks","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
837,"no trucks","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
838,"no trucks","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
839,"no trucks","white","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
840,"road narrows","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
841,"road narrows","red","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
842,"road narrows","red","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
843,"road narrows","red","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
844,"road narrows","red","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
845,"road narrows","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
846,"road narrows","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
847,"road narrows","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
848,"road narrows","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
849,"road narrows","blue","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
850,"road narrows","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
851,"road narrows","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
852,"road narrows","yellow","square",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
853,"road narrows","yellow","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
854,"road narrows","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
855,"road narrows","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
856,"road narrows","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
857,"road narrows","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
858,"road narrows","white","octagon",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
859,"road narrows","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
